1939	27.80	27.10	27.70	26.80	25.50	24.40	24.00	23.20	24.40	25.90	27.40	28.50	25.96
1940	28.70	28.00	27.30	26.20	25.40	24.50	23.90	24.00	24.50	25.00	27.20	28.10	26.10
1941	28.60	27.70	28.10	26.40	25.40	24.10	23.30	22.80	24.30	25.10	26.90	27.60	25.90
1942	28.80	28.60	28.60	27.70	26.30	25.30	24.50	24.90	24.90	25.70	26.80	27.60	26.64
1943	26.90	27.20	27.20	27.20	26.00	24.10	24.20	24.90	25.70	26.60	27.70	28.90	26.28
1944	29.10	28.40	26.80	26.40	25.40	24.30	23.80	24.00	24.40	25.10	26.40	27.70	26.08
1945	27.80	28.00	27.20	26.60	25.40	24.40	23.50	24.70	25.30	26.10	26.90	28.00	26.13
1946	28.40	28.30	28.30	26.70	25.70	23.80	23.60	23.90	24.70	25.40	27.00	27.80	26.15
1947	28.30	27.70	28.30	27.30	25.60	24.70	24.40	24.70	25.80	25.60	27.30	27.90	26.46
1948	28.20	27.80	27.90	26.60	26.30	24.40	24.60	23.90	24.90	26.20	27.30	27.60	26.33
1949	27.70	28.10	28.10	26.30	24.80	23.80	23.80	23.90	25.30	27.20	27.10	28.10	26.14
1950	28.00	28.30	28.20	26.90	25.90	24.90	25.30	24.70	25.10	26.30	27.60	27.00	26.61
1951	27.40	28.30	27.50	26.50	25.10	24.20	24.30	24.60	24.70	26.30	27.40	28.30	26.11
1952	28.20	28.20	27.70	27.50	26.80	25.60	24.50	24.70	25.30	26.50	28.30	28.60	26.80
1953	28.60	28.30	27.10	26.80	25.60	24.70	23.80	23.60	24.60	26.70	28.50	28.50	26.41
1954	27.90	28.40	27.70	26.90	26.10	24.70	24.30	24.40	24.70	25.40	27.10	27.40	26.34
1955	27.90	27.80	27.50	27.30	26.80	24.70	24.50	24.60	24.70	26.50	26.90	27.70	26.38
1956	28.00	28.20	27.40	26.90	26.70	25.20	24.70	24.20	24.80	27.10	27.70	28.30	26.55
1957	27.60	27.20	27.50	26.80	25.20	23.80	24.10	24.00	24.50	26.20	27.60	28.20	26.07
1958	28.20	27.90	28.50	27.80	26.90	25.20	24.60	25.00	25.60	26.20	26.90	27.90	26.75
1959	28.00	26.90	26.80	26.60	25.20	24.30	23.40	23.60	24.90	25.90	27.30	28.30	25.90
1960	28.40	28.20	27.10	26.60	25.80	24.30	23.20	24.00	25.20	26.70	27.60	27.80	26.28
1961	27.10	28.40	27.70	27.20	25.30	24.00	24.20	23.90	24.40	25.60	27.30	28.00	26.08
1962	28.70	28.00	28.00	27.20	26.10	25.10	24.00	24.20	25.40	26.90	27.70	27.90	26.61
1963	28.20	27.70	27.90	26.90	26.00	24.40	23.60	24.50	24.90	25.40	27.00	28.20	26.20
1964	29.10	29.30	27.80	27.30	25.80	25.10	25.20	24.90	25.70	27.10	27.50	27.80	26.92
1965	27.50	27.40	27.60	26.70	26.20	24.50	22.40	23.70	24.70	25.50	27.00	28.00	25.92
1966	28.20	28.50	28.30	27.10	25.60	24.30	23.90	24.00	24.90	25.50	26.60	27.10	26.24
1967	28.00	27.70	27.40	26.30	24.90	24.10	23.30	24.70	24.80	26.10	27.00	28.00	25.95
1968	28.00	27.50	27.60	26.70	26.40	24.70	24.30	24.70	25.10	26.00	27.10	28.10	26.34
1969	27.90	28.00	28.10	26.50	26.50	25.00	24.30	24.50	24.90	25.90	27.60	28.80	26.44
1970	28.50	27.70	27.50	26.90	25.90	24.90	24.10	24.30	25.50	26.30	27.40	27.80	26.48
1971	28.90	28.20	27.50	26.50	26.00	24.50	23.60	24.80	25.60	27.50	28.40	28.60	26.61
1972	28.20	27.30	27.20	26.20	24.60	23.70	23.70	23.70	23.70	25.90	27.20	27.40	25.83
1973	28.70	29.30	27.90	26.90	26.60	25.50	24.80	25.10	25.50	26.10	27.80	27.80	26.80
1974	27.40	27.60	27.40	27.30	25.60	24.30	24.10	24.90	25.90	26.70	27.70	28.10	26.39
1975	28.50	27.90	28.20	27.00	25.70	24.10	24.60	24.70	25.70	27.10	27.90	27.90	26.63
1976	28.40	27.60	28.00	26.60	25.80	24.70	23.80	23.30	24.30	26.40	28.70	29.60	26.29
1977	28.70	28.60	27.60	26.90	25.90	24.10	23.60	24.10	24.80	25.60	27.40	27.80	26.41
1978	28.30	28.10	28.10	26.70	25.70	24.30	24.30	24.40	25.30	25.20	27.00	28.30	26.27
1979	27.70	28.00	27.00	26.20	25.60	24.40	23.50	23.40	24.60	25.90	27.20	28.20	25.98
1980	29.10	28.40	27.50	26.40	26.00	24.70	24.10	24.00	24.80	26.00	26.90	27.60	26.34
1981	27.10	28.00	27.60	27.60	25.90	25.20	25.00	24.60	24.70	25.80	27.70	29.10	26.40
1982	29.00	28.00	27.80	26.40	25.60	23.50	23.30	22.80	24.40	24.90	26.20	28.30	25.92
1983	28.50	27.70	27.70	27.80	26.70	24.90	23.70	24.10	25.70	26.80	28.10	27.20	26.67
1984	27.60	27.20	27.60	27.20	25.70	24.60	23.90	24.40	25.80	26.40	27.60	28.80	26.27
1985	28.20	27.60	27.70	27.30	26.00	24.20	23.60	24.30	24.80	26.70	27.80	28.50	26.42
1986	28.40	28.30	27.30	26.90	26.30	24.70	24.50	24.50	25.20	27.10	27.30	27.90	26.58
1987	29.10	28.50	28.00	26.80	26.20	25.30	23.70	24.20	24.90	26.80	28.00	28.30	26.62
1988	28.90	27.80	27.50	27.40	26.50	24.90	24.80	24.60	25.10	27.10	27.50	28.00	26.70
1989	27.80	27.40	27.80	26.40	25.70	24.40	24.00	23.90	25.40	26.80	27.50	27.40	26.26
1990	28.10	29.00	28.10	27.10	26.70	25.30	24.80	23.80	24.20	25.70	27.10	27.50	26.44
1991	28.20	27.50	26.60	26.30	25.00	24.70	24.20	24.30	24.60	25.90	26.80	28.40	25.97
1992	28.70	28.80	27.70	26.60	26.10	24.30	23.80	99	25.40	25.30	26.50	27.10	26.29
1993	26.90	26.90	27.50	26.10	24.90	24.70	24.40	23.90	24.70	25.50	27.10	27.80	25.81
1994	29.10	29.10	28.50	26.30	25.70	99	23.30	23.30	24.40	25.90	26.60	26.90	26.15
1995	27.80	28.50	27.70	27.10	25.80	99	23.70	99	24.50	26.00	27.50	28.30	26.18
1996	28.30	27.60	27.50	27.30	26.00	24.80	23.30	24.00	24.30	26.00	27.20	28.40	26.22
1997	28.00	28.10	99	25.70	25.10	24.10	23.70	23.10	23.70	24.70	26.20	28.20	25.63
1998	27.60	28.50	28.20	28.00	26.60	25.60	25.10	24.90	25.80	27.00	27.00	27.70	26.88
1999	28.20	28.10	27.80	26.90	26.00	25.00	99	23.50	24.50	26.20	27.20	27.40	26.25
2000	27.60	27.50	27.40	27.20	25.90	24.00	22.90	23.90	24.80	26.10	27.50	99	26.02
2001	27.80	27.50	27.80	27.00	25.40	24.80	23.60	23.60	25.10	26.00	27.70	28.90	26.15
2002	29.30	29.20	27.90	27.00	25.60	25.00	23.80	23.80	24.40	25.80	26.50	27.80	26.43
2003	27.80	28.50	28.00	27.00	25.80	24.90	24.20	23.70	24.40	25.90	26.60	28.30	26.22
2004	29.00	29.10	27.70	26.50	25.90	24.20	99	99	99	25.60	26.90	27.90	26.36
2005	28.30	28.80	27.70	26.80	25.20	24.90	24.10	23.40	24.50	26.20	26.90	28.80	26.23
2006	28.70	99	27.70	99	99	99	99	99	99	25.65	27.10	27.65	99
2007	28.15	27.55	27.85	26.45	26.45	24.70	23.70	24.40	24.85	26.55	26.90	28.15	26.3
2008	28.10	27.9	27.0	26.8	25.2	24.9	24.45	24.5	25.7	26.2	28.1	29.4	26.52
2009	28.7	28.45	27.75	27.15	25.8	25.5	24.4	24.6	25.95	26.1	27.0	28.25	26.64
2010	28.1	28.9	28.3	27.7	26.7	26.0	25.7	25.6	26.85	27.4	27.4	28.8	27.3
2011	27.9	28.0	28.4	27.1	25.4	24.1	23.9	24.1	24.8	26.7	25.7	28.9	26.3
2012	28.8	28.5	28.0	27.0	26.2	24.6	24.5	24.3	25.2	26.1	27.0	28.0	26.52
