1959	13.80	14.10	14.80	14.60	14.50	13.90	13.70	13.30	13.70	14.20	13.90	14.20	14.03				
1960	13.70	13.90	14.10	14.50	99	99	13.40	13.60	13.60	14.00	14.10	13.70	13.95				
1961	12.80	13.20	14.40	14.20	14.30	13.50	13.40	13.50	13.30	13.70	13.10	13.50	13.59				
1962	13.60	14.40	13.90	14.40	14.00	13.40	13.40	13.40	13.50	14.00	13.80	13.90	13.78				
1963	13.40	13.30	14.40	14.00	14.30	13.80	13.40	13.60	13.60	13.80	13.00	13.20	13.71				
1964	12.60	13.90	13.40	13.50	13.50	12.70	12.50	12.50	12.50	12.50	12.80	12.00	12.97				
1965	12.20	12.50	99	99	13.40	99	12.90	99	13.30	13.30	13.20	12.70	99				
1966	12.90	12.70	13.50	13.20	14.10	13.30	12.90	12.70	12.60	12.80	12.90	13.00	13.03				
1967	12.20	12.60	12.70	12.80	13.70	12.70	12.40	12.50	99	99	99	12.50	12.70				
1968	11.90	12.60	13.00	13.40	13.00	12.80	13.10	12.80	13.00	12.60	12.90	11.90	12.80				
1969	12.50	13.50	13.30	14.00	14.00	13.60	12.60	12.80	13.20	13.20	13.00	12.90	13.13				
1970	13.00	13.80	13.70	14.10	13.90	13.40	12.90	12.90	12.70	13.00	12.70	12.50	13.25				
1971	12.70	12.40	13.20	13.10	13.30	12.90	13.10	12.40	12.40	12.80	12.60	12.40	12.78				
1972	12.80	12.50	13.40	13.20	14.10	13.60	13.50	13.10	13.40	13.20	13.60	13.20	13.23				
1973	13.50	13.20	14.40	13.80	13.80	13.40	13.00	13.10	12.80	13.00	13.30	12.60	13.38				
1974	12.30	13.00	13.10	13.70	13.20	13.20	12.70	13.20	12.60	12.70	13.40	12.20	12.98				
1975	12.50	13.00	13.20	13.50	13.40	13.30	12.60	12.70	12.80	12.60	13.10	12.40	12.91				
1976	12.30	12.50	13.30	13.10	13.50	12.90	12.80	12.50	13.20	13.40	13.10	13.00	12.92				
1977	12.80	13.20	14.30	14.00	13.70	13.40	13.40	13.00	13.50	13.70	13.30	13.50	13.44				
1978	12.60	13.70	13.50	13.90	14.00	13.40	12.80	12.80	13.10	13.30	13.30	13.30	13.33				
1979	12.90	13.10	13.50	14.30	14.00	13.60	13.40	13.30	13.30	13.80	14.20	13.40	13.56				
1980	13.60	13.40	14.40	14.30	14.30	14.10	13.80	12.90	13.90	13.80	13.40	99	13.78				
1981	99	14.00	13.90	14.20	14.10	14.10	13.30	13.20	13.10	13.30	13.70	13.50	13.57				
1982	12.80	14.00	14.00	14.00	13.90	13.80	13.50	13.30	13.80	13.40	13.50	14.00	13.63				
1983	14.20	14.80	14.80	14.50	14.90	13.80	14.00	13.60	13.70	13.30	13.70	13.00	14.11				
1984	99	99	13.50	13.40	13.90	13.20	13.00	13.30	12.80	13.00	13.10	13.20	13.16				
1985	12.70	12.40	13.90	13.70	13.70	13.30	12.80	12.90	13.00	13.20	12.80	12.50	13.13				
1986	13.20	12.40	13.10	14.00	14.00	13.40	12.90	13.30	13.40	13.50	13.60	13.10	13.28				
1987	13.30	14.20	13.70	14.20	14.40	14.50	14.20	13.90	13.70	14.00	13.80	13.40	13.92				
1988	13.30	14.20	13.90	14.20	14.10	13.20	13.30	13.00	13.30	13.30	13.00	12.80	13.52				
1989	13.10	12.80	12.70	13.90	13.70	13.90	12.70	13.20	13.10	13.60	13.80	12.90	13.28				
1990	13.50	13.60	14.20	14.10	14.30	14.50	13.70	13.90	13.70	13.50	14.00	13.60	13.83				
1991	13.60	14.30	14.00	14.40	14.60	14.70	14.00	13.70	99	13.40	13.70	14.30	13.95				
1992	13.80	99	14.90	15.00	14.60	14.90	13.40	14.20	13.70	13.70	99	13.80	14.22				
1993	13.70	99	99	99	14.50	14.50	14.10	99	13.90	13.80	13.90	13.90	14.12				
1994	13.50	14.10	14.10	14.40	99	14.20	13.50	13.40	13.70	13.20	13.20	12.90	13.80				
1995	12.80	13.10	13.70	14.00	13.80	14.00	13.30	12.80	13.70	13.40	13.20	12.50	13.39				
1996	12.00	13.10	13.20	12.80	13.00	13.30	12.90	12.70	99	13.10	12.90	12.50	12.86				
1997	13.00	13.50	13.20	13.30	13.80	13.60	13.90	13.90	13.30	13.90	13.40	13.30	13.44				
1998	13.80	99	15.00	15.10	14.40	14.00	13.30	13.40	13.50	99	13.90	13.50	13.94				
1999	13.40	13.50	13.40	13.80	13.40	13.10	13.20	13.10	12.90	13.10	13.40	13.10	13.32				
2000	12.60	12.80	13.20	13.40	13.50	13.50	12.70	12.90	12.50	13.00	13.00	99	13.02				
2001	11.80	13.00	13.50	13.60	13.70	13.20	13.00	99	12.80	13.60	13.50	14.10	13.07				
2002	13.10	13.80	13.80	14.00	14.30	13.80	13.60	13.50	13.20	13.60	13.40	13.90	13.68				
2003	13.20	14.20	13.90	14.10	14.10	12.90	13.10	13.10	12.80	13.20	12.90	99	13.45				
2004	12.40	12.80	13.40	99	13.50	99	99	12.90	12.50	99	13.30	12.90	12.97				
2005	12.90	13.60	13.50	14.00	13.90	99	13.30	13.00	12.90	12.70	12.90	12.70	13.26				
2006	13.10	13.30	12.90	13.20	13.30	13.30	13.30	13.40	13.20	13.10	13.10	13.10	13.16
2007	13.30	12.40	13.30	13.80	13.3	12.9	13.0	12.8	12.9	12.7	12.8	12.5	13.03
2008	12.5	12.9	12.6	13.0	13.0	12.9	12.6	12.7	12.8	12.6	13.2	99	12.78
2009	12.8	12.9
