1895	-1.3	-4.2	2.0	10.3	17.9	23.6	23.2	24.8	22.2	11.3	8.7	3.6	11.48				
1896	-1.1	-0.3	0.5	11.9	19.8	21.6	25.4	25.0	19.8	12.1	9.8	1.3	12.34				
1897	-0.8	0.6	4.9	10.4	16.5	20.0	25.2	23.2	19.5	13.7	7.4	3.7	11.83				
1898	1.7	2.2	7.9	8.9	15.2	22.4	25.2	24.5	21.7	15.3	7.4	1.7	13.01				
1899	-0.5	-2.3	3.4	10.0	17.3	24.0	25.3	24.5	19.0	14.9	7.7	3.3	12.08				
1900	0.7	-0.6	1.2	10.7	15.8	22.4	26.0	25.6	22.0	16.7	9.5	1.6	12.78				
1901	0.4	-3.0	3.7	9.4	14.8	22.2	26.3	24.6	20.5	13.6	4.2	2.3	11.53				
1902	-0.7	-1.2	6.8	10.8	15.6	20.1	23.4	22.8	19.4	14.6	10.8	0.6	12.06				
1903	-0.7	0.9	9.2	11.8	18.0	18.4	24.4	21.2	19.8	14.7	5.8	-0.2	12.01				
1904	-3.7	-3.9	2.5	8.5	18.2	21.6	24.0	22.7	19.4	11.9	5.3	-1.3	10.53				
1905	-1.9	-4.4	4.5	10.0	16.3	21.2	25.4	23.7	20.8	15.0	6.1	3.5	11.28				
1906	3.2	-0.2	1.5	11.1	17.2	23.4	25.5	25.1	21.2	13.8	7.2	0.9	12.71				
1907	1.2	-3.8	5.6	8.2	13.5	20.5	25.3	23.2	20.7	11.2	7.3	3.3	11.15				
1908	0.1	-3.0	4.7	11.1	17.6	22.7	26.6	24.1	20.2	15.5	7.4	2.6	12.53				
1909	1.0	2.7	3.1	9.0	16.1	22.3	23.2	22.3	19.4	12.3	9.2	-0.1	11.93				
1910	-0.8	-1.8	6.1	12.8	16.4	20.4	25.1	22.2	20.6	14.9	5.3	-1.7	11.76				
1911	1.8	-0.3	1.8	9.3	18.5	21.8	26.0	23.4	20.2	13.5	5.8	4.5	11.68				
1912	-4.4	-1.6	3.4	10.6	17.3	21.5	24.8	22.5	19.5	15.4	8.8	4.3	11.86				
1913	5.1	-0.2	7.4	11.8	16.4	21.9	25.0	23.4	18.4	15.0	8.5	4.0	13.08				
1914	-0.1	-3.5	2.8	9.2	18.5	21.0	22.8	24.1	19.7	15.5	7.0	-0.1	11.75				
1915	1.4	2.2	2.8	12.8	15.3	20.4	23.7	22.3	21.3	14.4	7.9	1.0	12.03				
1916	2.3	-2.2	0.4	9.4	16.7	19.2	24.5	24.1	19.9	14.4	7.4	1.3	11.43				
1917	0.5	-2.0	4.2	9.4	12.8	21.7	24.8	24.8	17.7	11.7	5.2	-3.7	11.01				
1918	-5.8	-1.0	5.6	10.5	18.7	20.2	23.9	24.8	17.8	14.9	7.8	4.1	11.14				
1919	1.9	1.5	6.2	10.1	16.8	21.9	24.2	21.9	19.8	15.1	7.1	-1.1	12.55				
1920	-4.3	-1.4	4.9	9.4	15.3	21.1	23.7	23.9	20.8	16.6	7.3	3.4	11.35				
1921	1.2	1.6	9.6	13.9	16.7	22.2	25.7	22.5	22.8	13.9	7.6	0.6	13.43				
1922	-1.8	1.3	5.4	11.2	18.5	22.5	23.6	22.8	20.5	14.9	8.0	1.2	12.29				
