1901	99	99	99	99	99	99	99	99	0.70	-9.90	-20.40	-24.50	99
1902	-30.70	-21.40	-29.60	-18.60	-6.00	4.20	4.30	3.40	-0.10	-3.80	-16.40	-25.20	-11.60
1903	-30.00	-26.40	-21.30	-19.50	-7.80	2.30	3.50	3.70	-1.10	-14.60	-22.00	-20.90	-13.20
1904	-32.30	-24.40	-19.20	-16.90	99	99	99	99	99	99	99	99	99
1905	99	99	99	99	99	99	99	99	99	99	99	99	99
1906	99	99	99	99	99	99	99	99	99	99	99	99	99
1907	99	99	99	99	99	99	99	99	99	99	99	99	99
1908	99	99	99	99	99	99	99	99	99	99	99	99	99
1909	99	99	99	99	99	99	99	99	99	99	99	99	99
1910	99	99	99	99	99	99	99	99	1.20	-8.60	-12.00	-25.50	99
1911	-30.60	-25.60	-27.50	99	-4.60	2.90	7.50	5.90	2.00	-2.70	-13.60	-26.60	-10.80
1912	99	99	99	99	99	99	99	99	99	99	99	99	99
1913	99	99	99	99	99	99	99	99	99	99	99	99	99
1914	99	99	99	99	99	99	99	99	99	99	99	99	99
1915	99	99	99	99	99	99	99	99	99	99	99	-29.20	99
1916	-22.60	-26.20	-28.50	-17.50	-4.30	99	99	2.20	-0.90	-7.30	-19.40	-29.40	-12.26
1917	-32.30	-20.50	99	99	99	99	99	99	99	99	99	99	99
1918	99	-28.50	-28.10	-22.70	-8.30	-0.40	0.40	1.90	99	99	99	99	99
1919	99	99	99	99	99	99	99	99	99	99	99	99	99
1920	99	99	99	99	99	99	99	99	99	-10.10	-18.50	-25.00	99
1921	-27.70	-28.60	-25.80	-19.10	-7.20	0.10	5.70	4.40	-0.90	-9.00	-14.40	-22.80	-12.29
1922	-21.90	-25.90	-26.30	-17.60	-11.30	-0.20	1.80	2.70	-3.80	-12.20	-20.20	-21.00	-13.14
1923	-31.20	-25.70	-29.40	-18.60	-5.80	1.20	5.10	6.40	-2.10	-6.30	-16.00	-29.80	-11.95
1924	-29.30	-32.70	-22.20	-26.70	-9.90	-0.70	2.70	1.90	-4.60	-15.70	-19.20	-23.20	-15.52
1925	-34.00	-35.60	-28.20	-18.00	-7.20	2.60	5.60	5.70	1.00	-5.10	-20.80	-26.30	-13.10
1926	-25.60	-29.20	-24.80	-15.60	-8.20	2.60	4.80	4.40	2.00	-5.00	-12.60	-25.70	-11.12
1927	-26.90	-29.90	-28.00	-20.90	-4.30	2.50	7.40	2.90	-1.90	-11.70	-17.80	-24.60	-12.86
1928	-21.30	-22.30	-29.60	-15.70	-7.10	3.50	6.10	3.40	-1.00	-7.70	-13.60	-24.60	-10.82
1929	-24.30	-25.30	-28.50	-15.30	-6.90	0.60	2.30	4.30	2.00	-6.20	-17.90	-22.00	-11.65
1930	-14.70	-30.70	-29.20	-19.00	-6.00	3.20	6.40	3.70	0.40	-8.40	-20.80	-23.50	-11.43
1931	-28.20	-30.60	-23.80	-15.20	-7.10	1.60	3.30	2.60	-3.40	-13.70	-17.80	-24.10	-12.98
1932	-29.90	-30.40	-22.70	-16.10	-5.60	2.10	4.70	0.80	-0.90	-8.00	-20.60	-19.40	-12.56
1933	-30.70	-28.20	-25.20	-17.10	-7.70	-0.70	3.90	2.90	-2.90	-11.60	-22.20	-25.80	-13.24
1934	-32.70	-23.60	-27.30	-20.00	-8.20	0.80	3.80	2.40	-0.30	-6.70	-17.10	-19.40	-12.89
1935	-23.00	-24.20	-22.80	-16.40	-10.20	-0.20	3.90	3.10	-0.90	-6.90	-21.90	-26.20	-11.58
1936	-26.40	-32.80	-27.40	-16.30	-10.10	3.00	4.20	6.20	-2.10	-12.30	-18.30	-24.20	-13.21
1937	-20.30	-25.70	-26.10	-19.60	-5.90	2.60	3.80	2.80	0.70	-6.10	-12.80	-20.50	-10.90
1938	-28.00	-29.20	-27.80	-19.90	-6.50	2.30	5.80	4.70	-0.70	-3.80	-12.70	-23.70	-11.36
1939	-28.60	-28.50	-26.30	99	-7.90	0.80	3.00	3.60	0.60	-7.10	-22.20	-18.00	-12.92
1940	-22.90	-28.30	-23.60	-14.20	-4.80	-0.70	5.80	4.20	2.00	-4.80	-12.40	-20.90	-9.81
1941	-25.70	-23.70	-28.10	-18.70	-6.20	0.70	1.40	3.80	-0.20	-10.90	-19.60	-20.40	-12.34
1942	-19.90	-23.10	-28.60	-16.50	-7.20	1.20	5.70	3.60	0.20	-8.00	-19.40	-24.80	-11.03
1943	-30.70	-26.10	-25.10	-17.80	-3.10	2.40	3.40	3.10	-0.80	-6.90	-14.20	-22.60	-11.72
1944	-26.10	-23.20	-24.20	-17.60	-7.10	2.30	4.00	2.10	-1.20	-6.40	-20.40	-23.80	-11.70
1945	-26.10	-29.20	-28.20	-15.60	-8.40	-0.90	2.90	0.60	-1.80	-9.40	-22.90	-23.80	-13.57
1946	-26.70	-26.40	-25.20	-23.30	-6.60	1.10	4.10	3.80	-2.60	-7.70	-14.80	-28.20	-12.34
1947	-29.10	-27.80	-25.70	-17.10	-8.30	-1.30	4.30	3.00	-0.20	-8.80	-15.20	-21.50	-12.87
1948	-27.70	-24.00	-26.40	-16.50	-9.60	-1.30	4.70	2.20	-4.10	-11.90	-20.70	-29.30	-13.07
1949	-25.10	-26.90	-20.90	-23.10	-8.80	-0.70	3.30	5.40	1.20	-4.50	-14.30	-23.70	-11.97
1950	-19.70	-31.00	-24.30	-16.30	-5.90	0.90	3.60	4.10	0.10	-6.00	-9.30	-23.30	-10.62
1951	-33.20	-27.50	-26.70	-15.90	-7.40	1.10	6.70	6.50	0.30	-5.30	-11.50	-22.00	-11.35
1952	-26.40	-29.90	-26.70	-20.60	-9.30	-0.40	4.90	2.50	-0.90	-6.70	-15.00	-23.60	-12.54
1953	-27.10	-29.40	-26.80	-16.40	-6.70	1.40	3.40	1.30	-0.70	-13.00	-18.30	-27.20	-12.99
1954	-27.20	-29.10	-23.40	-16.30	-8.70	1.10	4.10	99	2.10	-6.20	-17.60	-26.40	-12.10
1955	-25.60	-32.50	-28.20	-18.80	-8.90	0.20	3.60	0.10	-2.60	-13.50	-24.40	-27.60	-14.75
1956	-27.50	-33.20	-26.10	-17.40	-6.40	-0.80	3.80	-0.40	0.10	-11.80	-23.70	-23.20	-14.25
1957	-20.20	-31.70	-26.80	-14.00	-7.00	1.00	4.10	5.60	-1.70	-7.60	-19.10	-29.40	-11.72
1958	-27.10	-27.10	-24.50	-18.10	-8.20	0.50	3.60	5.80	1.90	-8.20	-16.30	-22.70	-12.26
1959	-27.50	-22.60	-32.70	-19.20	-6.90	0.80	2.50	2.80	-1.00	-8.70	-21.10	-30.70	-13.03
1960	-31.70	-22.40	-23.10	-20.30	-6.30	0.80	3.10	1.10	-4.10	-11.30	-23.10	-22.20	-14.00
1961	-23.90	-32.70	-29.30	-21.90	-5.90	1.40	3.40	1.90	1.00	-9.00	-16.80	-26.70	-12.83
1962	-19.10	-21.10	-25.40	-18.00	-8.60	1.40	4.70	5.80	-1.10	-8.30	-16.10	-22.70	-11.04
1963	-22.90	-27.20	-28.70	-15.10	-3.70	1.00	2.70	2.50	-1.30	-11.40	-20.80	-20.00	-12.30
1964	-29.10	-33.80	-30.80	-23.80	-8.00	-0.10	3.40	1.60	-2.80	-10.60	-18.60	-30.40	-14.38
1965	-29.80	-32.50	-22.60	-16.60	-8.40	-0.70	3.50	3.40	-0.80	-12.60	-10.70	-24.70	-13.18
1966	-26.60	-30.20	-30.60	-20.70	-8.90	1.70	3.00	1.50	-0.60	-7.50	-14.30	-24.60	-13.16
1967	-24.40	-26.80	-22.60	-14.50	-5.60	0.80	3.10	2.30	-3.80	-11.10	-18.90	-22.60	-12.18
1968	-23.10	-31.80	-24.40	-20.80	-5.70	0.60	5.70	5.30	0.40	-8.30	-19.80	-25.00	-12.04
1969	-24.90	-28.50	-24.20	-16.70	-6.40	0.80	1.50	-0.20	-1.20	-9.00	-23.20	-22.10	-13.08
1970	-24.70	-27.30	-28.00	-19.40	-7.20	0.40	3.20	1.70	-3.50	-17.50	-20.10	-23.50	-13.71
1971	-28.60	-32.30	-27.90	-20.30	-8.20	1.70	4.70	0.80	-0.20	-10.00	-18.10	-24.10	-13.49
1972	-26.80	-28.50	-28.70	-20.20	-7.80	0.80	5.10	4.80	-0.50	-6.10	-17.10	-19.80	-12.43
1973	-25.30	-25.10	-29.30	-19.30	-7.20	0.70	4.30	4.30	1.10	-7.10	-13.40	-20.80	-11.34
1974	-23.80	-33.50	-28.90	-22.20	-7.70	-1.20	3.90	5.70	0.50	-14.30	-22.00	-32.60	-13.69
