1881	-7.7	-7.8	-6.1	0.6	8.1	12.6	15.6	13.7	10.8	4.1	2.5	0.6	3.51				
1882	1.0	-1.3	1.4	3.7	9.6	14.1	16.8	17.2	13.0	6.9	-0.8	-4.0	6.85				
1883	-3.3	-1.1	-4.2	2.7	9.0	14.9	16.7	14.9	11.6	6.1	4.0	-1.5	5.61				
1884	-1.5	-1.3	-0.1	2.5	7.9	12.4	16.6	14.4	13.9	7.1	-1.1	-1.9	5.78				
1885	-4.3	-1.3	-0.8	3.9	6.7	13.1	16.7	12.6	9.8	4.5	0.4	-1.5	4.95				
1886	-3.5	-3.6	-2.8	4.7	9.2	14.1	16.5	16.3	11.8	6.1	4.4	-2.2	5.98				
1887	-0.9	-0.4	-0.1	4.1	9.2	13.2	17.0	14.9	11.9	4.0	0.9	-2.7	5.97				
1888	-3.6	-7.3	-8.6	-0.1	8.0	12.5	15.0	14.3	11.3	4.2	0.0	0.6	3.58				
1889	-1.6	-7.0	-4.1	2.3	12.3	17.0	15.4	14.9	9.7	7.7	2.5	-1.6	5.81				
1890	0.5	-1.7	0.6	3.9	11.3	13.6	14.9	15.1	12.1	4.7	1.8	-3.0	6.27				
1891	-4.9	-0.2	-2.2	2.7	9.2	12.8	17.9	14.6	11.6	8.5	0.9	0.0	5.66				
1892	-5.8	-4.7	-1.9	3.2	8.6	13.0	15.0	15.0	12.1	5.6	2.7	-4.6	5.23				
1893	-7.7	-10.8	-0.3	4.1	7.5	14.0	16.7	15.2	9.8	6.9	0.5	0.2	4.28				
1894	-1.5	-0.5	3.0	6.0	9.4	13.8	17.2	15.3	9.1	4.4	4.1	0.4	6.71				
1895	-5.6	-8.0	-2.6	4.1	12.0	16.0	15.8	15.5	11.6	5.7	2.1	-1.6	5.58				
1896	-2.3	-0.5	0.3	3.6	8.6	17.5	19.1	14.6	11.6	7.4	0.5	-1.8	6.57				
1897	-5.0	-4.0	-1.5	3.9	10.7	15.2	17.4	17.4	11.4	6.3	1.5	0.4	5.96				
